Station.Name,Filtered,Parameter,Date.Time,Value,QA.Code,Unit,QAQC.Sample,Comments,Rain.in.Last.24.Hours,Sky.Condition,Flow.Severity,Comp..Code,Thalweg,Lab,Project
EL1.9EC,,Magnesium,4/4/06 9:47,5680,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,5/16/06 9:05,4206,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,6/13/06 9:26,4014,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,7/18/06 9:50,4830,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,8/8/06 9:35,3730,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,9/12/06 9:00,3790,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,10/10/06 9:53,4494,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,11/7/06 9:15,3570,,ug/L,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,12/6/06 9:18,4190,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,1/9/07 9:40,3874,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,3/20/07 9:55,5032,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,5/15/07 9:10,4564,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,6/26/07 9:55,4410,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,7/10/07 9:00,3662,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,8/7/07 9:15,3870,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,9/26/07 8:40,3386,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,10/16/07 9:55,3930,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,11/6/07 9:40,3670,,ug/L,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,12/5/07 9:25,3457,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,1/15/08 9:38,4764,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,2/12/08 10:10,6026,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,3/13/08 9:22,5900,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,4/8/08 9:45,5106,,ug/L,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,5/6/08 8:55,5384,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,6/10/08 9:12,2210,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,7/17/08 8:50,4632,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,8/12/08 8:59,3492,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,9/9/08 8:55,3708,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,10/7/08 8:55,3978,,ug/L,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,11/12/08 8:40,3478,,ug/L,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Magnesium,12/4/08 8:30,3826,,ug/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/17/12 9:35,4740,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/22/12 9:30,4878,,ug/L,, ,No,Partly Cloudy,NA,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,6/19/12 9:35,4270,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/17/12 8:55,3962,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/21/12 9:10,3460,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/25/12 9:15,4710,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/23/12 9:20,3962,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/13/12 10:00,3960,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/11/12 9:55,3710,,ug/L,, ,No,Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/15/13 10:20,5018,,ug/L,, ,Yes,Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/12/13 10:04,5200,,ug/L,, ,Yes,Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/12/13 9:40,5164,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/16/13 9:25,6904,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/8/13 9:25,4848,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/11/13 9:24,4230,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/16/13 9:40,6150,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/6/13 9:48,4644,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/10/13 10:02,4644,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/15/13 10:05,4660,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/12/13 10:30,4636,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/3/13 9:48,4272,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/14/14 8:09,5218,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/11/14 9:08,5929,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/11/14 8:28,6000,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/15/14 8:37,7510,,ug/L,, ,Yes,Overcast,4,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,5/13/14 10:35,6166,,ug/L,,Direct Dip and Pump,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/17/14 8:40,4521,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/8/14 8:40,4053,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/12/14 9:11,4214,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/9/14 9:40,3296,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/14/14 8:45,4600,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/11/14 8:46,4383,,ug/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/3/14 9:08,5630,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/13/15 10:25,3316,,ug/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/10/15 8:55,2609,,ug/L,, ,Yes,Overcast,4,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,3/10/15 8:25,6531,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/14/15 8:30,5814,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/12/15 10:13,5999,,ug/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/12/15 10:13,6256,,ug/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/9/15 10:00,4823,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/14/15 8:40,4263,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/11/15 9:15,4244,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/15/15 10:00,4103,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/13/15 10:09,4527,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/10/15 10:20,3267,,ug/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/1/15 10:00,3279,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/12/16 9:25,5236,,ug/L,,Bottle Lot (GLASS)#: 9613-30,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/9/16 9:15,6762,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/9/16 9:15,6548,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/15/16 8:45,3362,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/12/16 9:15,6331,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/10/16 9:05,5967,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/14/16 9:15,5253,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/12/16 9:25,5315,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/9/16 9:15,4474,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/13/16 9:30,4275,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/11/16 9:15,4164,,ug/L,,Duplicate Site; bank erosion from hurricane matthew Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/11/16 9:15,4229,,ug/L,,Duplicate Site; bank erosion from hurricane matthew Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/8/16 9:35,4452,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/6/16 9:30,3542,,ug/L,,Raining,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/19/17 10:30,5905,,ug/L,, ,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/14/17 10:15,5183,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/14/17 10:05,2863,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/11/17 9:34,5104,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/16/17 9:40,5385,,ug/L,,"Duplicate Site, merky water Duplicate",No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/16/17 9:40,5410,,ug/L,,"Duplicate Site, merky water Duplicate",No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/13/17 9:00,4794,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/11/17 9:50,3931,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/15/17 9:40,3216,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/12/17 10:00,3428,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/10/17 10:00,3612,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/7/17 10:05,3994,,ug/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/5/17 10:20,4794,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/2/18 9:45,4650,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/6/18 9:55,4632,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/6/18 9:55,4641,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/6/18 9:10,5704,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/3/18 9:45,6242,,ug/L,, ,,,NA,,,,Ambient
EL1.9EC,,Magnesium,5/1/18 8:45,5752,,ug/L,,NDWRF dewatering from construction area on 4/30,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/5/18 9:15,5174,,ug/L,,merky water and strong sewage odor,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/10/18 8:50,4218,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/7/18 9:35,4676,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/4/18 9:40,4174,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/2/18 9:20,4166,,ug/L,,Very high water could not reach thalwag,No,Partly Cloudy,4,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,11/6/18 8:55,3726,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/4/18 10:00,5617,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/8/19 9:50,6513,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/5/19 9:10,6994,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/5/19 9:30,5143,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,3/5/19 9:30,5178,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,4/2/19 9:20,7099,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/7/19 9:00,5557,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/5/19 9:10,4468,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,7/9/19 9:00,3561,,ug/L,, ,Yes,Overcast,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,8/6/19 9:00,2816,,ug/L,, ,Yes,Overcast,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,9/3/19 9:30,4234,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/1/19 9:30,3373,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/5/19 9:15,3919,,ug/L,,Duplicate Site Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/5/19 9:15,3973,,ug/L,,Duplicate Site Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/3/19 9:05,4210,,ug/L,,Organic foam on water surfaace,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/7/20 9:15,5107,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/4/20 9:15,5486,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/3/20 9:20,6295,,ug/L,,Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/3/20 9:20,6115,,ug/L,,Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/12/20 8:15,5861,,ug/L,,"Due to COVID-19 safety constraints, only the Nutrient Loading sites were sampled in May 2020",No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,6/9/20 8:45,5627,,ug/L,, ,,,NA,,,,Ambient
EL1.9EC,,Magnesium,7/7/20 8:50,4236,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/4/20 8:50,2292,,ug/L,,Heavy rains overnight from hurricane.,Yes,Partly Cloudy,4,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/1/20 9:15,3051,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/6/20 9:15,4864,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/3/20 8:55,4320,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/3/20 8:55,3722,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/1/20 8:40,3852,,ug/L,, ,Yes,Sunny,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,1/5/21 9:20,20980,,ug/L,, ,No,Overcast,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,2/2/21 9:40,4658,,ug/L,, ,Yes,Partly Cloudy,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,3/2/21 9:15,5505,,ug/L,,"Channel seems to be backed up, possibly due to high stage at Falls Lake",No,Partly Cloudy,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,4/6/21 9:10,5323,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,4/6/21 9:10,5119,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,5/4/21 9:00,5444,,ug/L,, ,Yes,Sunny,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,6/1/21 8:55,4032,,ug/L,, ,No,Sunny,3,G,No,SDWRF,Ambient
EL1.9EC,,Magnesium,7/6/21 9:00,3872,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,8/3/21 8:55,4341,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,9/7/21 9:05,4019,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,10/12/21 9:45,4167,,ug/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,11/2/21 9:05,4427,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/7/21 9:25,4220,,ug/L,,Duplicate Site Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,12/7/21 9:25,4307,,ug/L,,Duplicate Site Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,1/4/22 9:00,2785,,ug/L,,Winter storm over the weekend,No,Sunny,4,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,2/1/22 9:15,5960,,ug/L,,Winter storm over the weekend,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/1/22 9:15,4893,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Magnesium,3/1/22 9:15,4925,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,1/15/13 9:55,6726,,ug/L,, ,Yes,Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,2/12/13 9:46,6260,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,3/12/13 9:19,6888,,ug/L,, ,Yes,Partly Cloudy,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/16/13 9:00,7836,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,5/8/13 8:56,5736,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,6/11/13 9:11,4178,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,7/16/13 9:18,6284,,ug/L,,"Bottles labeled wrong, two 47 D metal bottles. Lab tested sample with more particulate matter as total metal sample",No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,8/6/13 9:28,3826,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,9/10/13 9:37,6314,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,10/15/13 9:41,4810,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,11/12/13 10:06,5726,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,12/3/13 9:39,6027,,ug/L,,field blank site,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,1/13/15 9:56,3849,,ug/L,,Staff Gage: 4.88,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,2/10/15 10:34,1938,,ug/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,3/10/15 8:50,6972,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/14/15 9:04,8591,,ug/L,,Duplicate Site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/14/15 9:04,8038,,ug/L,,Duplicate Site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,5/12/15 9:40,7107,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,6/9/15 9:32,2911,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,7/14/15 8:07,5561,,ug/L,,Staff Gage 4.2 feet,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,8/11/15 8:49,4043,,ug/L,,Staff Gage 3.85 feet,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,9/15/15 9:40,3098,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,10/13/15 9:43,6241,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,11/10/15 9:50,2491,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,12/1/15 9:40,3042,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,1/19/17 10:05,9295,,ug/L,,Staff Gage: 4.06,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,2/14/17 9:55,7597,,ug/L,,Staff Gage: 4.80',No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,3/14/17 9:45,2560,,ug/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/11/17 9:15,6255,,ug/L,,"Duplicate Site, Staff Gage: 3.98' Duplicate",No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/11/17 9:15,6290,,ug/L,,"Duplicate Site, Staff Gage: 3.98' Duplicate",No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,5/16/17 9:05,6600,,ug/L,,Staff Gage: 4.40',No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,6/13/17 8:20,6850,,ug/L,,Staff Gage: 3.86',No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,7/11/17 9:25,4184,,ug/L,,Staff Gage: 3.96',Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,8/15/17 9:20,2953,,ug/L,,Staff Gage: 3.90',Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,9/12/17 9:40,3926,,ug/L,,Staff Gage: 3.89',Yes,Overcast,1,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,10/10/17 9:40,5520,,ug/L,,Staff Gage: 3.81',Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,11/7/17 9:45,4356,,ug/L,,Staff Gage: 3.88',No,Overcast,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,12/5/17 9:55,5216,,ug/L,,Staff Gage: 3.93',No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,1/8/19 10:10,7373,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,2/5/19 9:35,8045,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,3/5/19 10:05,5024,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/2/19 9:55,8066,,ug/L,,"Duplicate Site; light drizzle, lots of algae growth Duplicate",No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Magnesium,4/2/19 9:55,7655,,ug/L,,"Duplicate Site; light drizzle, lots of algae growth Duplicate",No,Overcast,3,G,Yes,SDWRF,Ambient
