"","Station.Name","Filtered","Parameter","Date.Time","Value","QA.Code","Unit","QAQC.Sample","Comments","Rain.in.Last.24.Hours","Sky.Condition","Flow.Severity","Comp..Code","Thalweg","Lab","Project"
"11565","EL1.9EC","","Magnesium","2011-12-06 10:07:00",5568,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11566","EL1.9EC","","Magnesium","2012-01-25 09:20:00",4660,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11567","EL1.9EC","","Magnesium","2012-02-21 09:25:00",4168,"","ug/L","","","Yes","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11568","EL1.9EC","","Magnesium","2012-03-20 09:55:00",3000,"","ug/L","","Well mixed due to high flows","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11569","EL5.5GC","","Magnesium","2010-01-12 09:05:00",8360,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11570","EL5.5GC","","Magnesium","2010-02-16 09:10:00",6436,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11571","EL5.5GC","","Magnesium","2010-03-09 09:05:00",7244,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11572","EL5.5GC","","Magnesium","2010-04-13 08:50:00",9452,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11573","EL5.5GC","","Magnesium","2010-05-04 09:10:00",6182,"","ug/L","","Staff gauge: 4.14', AS-03

AS-03

J:  value between MDL and MRL","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"11574","EL5.5GC","","Magnesium","2010-05-04 09:10:00",6182,"","ug/L","","Staff gauge: 4.14', AS-03

AS-03

J:  value between MDL and MRL","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11575","EL5.5GC","","Magnesium","2010-06-15 09:40:00",3257,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11576","EL5.5GC","","Magnesium","2010-07-13 09:00:00",4602,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11577","EL5.5GC","","Magnesium","2010-08-10 08:55:00",2602,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11578","EL5.5GC","","Magnesium","2010-09-14 08:55:00",2896,"","ug/L","","Staff gauge: 4.22","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11579","EL5.5GC","","Magnesium","2010-10-12 09:06:00",3146,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11580","EL5.5GC","","Magnesium","2010-11-09 09:45:00",4360,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11581","EL5.5GC","","Magnesium","2010-12-07 09:30:00",4778,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11582","EL5.5GC","","Magnesium","2011-01-19 09:35:00",9108,"","ug/L","","STAFF GAUGE: 4.22","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11583","EL5.5GC","","Magnesium","2011-02-16 09:25:00",7450,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11584","EL5.5GC","","Magnesium","2011-03-16 10:15:00",4559,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11585","EL5.5GC","","Magnesium","2011-04-13 09:50:00",6499,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11586","EL5.5GC","","Magnesium","2011-05-12 10:30:00",5506,"","ug/L","","FLOW SEV:3

STAFF GAUGE: 4.24 FT.","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11587","EL5.5GC","","Magnesium","2011-06-08 09:35:00",7276,"","ug/L","","FLOW SEV:3

STAFF GAUG:  4.08'","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11588","EL5.5GC","","Magnesium","2011-07-13 09:45:00",5602,"","ug/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11589","EL5.5GC","","Magnesium","2011-08-17 09:40:00",2118,"","ug/L","","SMALL PLUME OF FUEL IN RIFFLE AREA; SOURCE UNKNOWN.","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11590","EL5.5GC","","Magnesium","2011-09-14 10:20:00",3962,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11591","EL5.5GC","","Magnesium","2011-10-12 10:05:00",6212,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11592","EL5.5GC","","Magnesium","2011-11-10 09:50:00",6040,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11593","EL5.5GC","","Magnesium","2011-12-07 09:35:00",8618,"","ug/L","","staff gauge 4.20","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11594","EL5.6EC","","Magnesium","2009-01-06 09:55:00",2490,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11595","EL5.6EC","","Magnesium","2009-02-10 10:10:00",7376,"","ug/L","","Turbidity not on field sheet.","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11596","EL5.6EC","","Magnesium","2009-03-17 09:40:00",3118,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11597","EL5.6EC","","Magnesium","2009-04-14 09:10:00",6408,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11598","EL5.6EC","","Magnesium","2009-05-12 09:35:00",5060,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11599","EL5.6EC","","Magnesium","2009-06-10 09:05:00",2946,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11600","EL5.6EC","","Magnesium","2009-07-14 09:20:00",3424,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11601","EL5.6EC","","Magnesium","2009-08-11 08:55:00",4156,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11602","EL5.6EC","","Magnesium","2009-09-15 10:05:00",4802,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11603","EL5.6EC","","Magnesium","2009-10-13 09:00:00",4256,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11604","EL5.6EC","","Magnesium","2009-11-10 09:25:00",5954,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11605","EL5.6EC","","Magnesium","2009-12-01 09:30:00",5360,"","ug/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11606","EL5.6EC","","Magnesium","2010-01-12 09:15:00",8020,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11607","EL5.6EC","","Magnesium","2010-02-16 09:30:00",5491,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11608","EL5.6EC","","Magnesium","2010-03-09 09:30:00",7282,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11609","EL5.6EC","","Magnesium","2010-04-13 09:05:00",5632,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11610","EL5.6EC","","Magnesium","2010-05-04 09:30:00",9074,"","ug/L","","AS-05","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"11611","EL5.6EC","","Magnesium","2010-05-04 09:30:00",9074,"","ug/L","","AS-05","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11612","EL5.6EC","","Magnesium","2010-06-15 09:50:00",3999,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11613","EL5.6EC","","Magnesium","2010-07-13 09:15:00",2500,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11614","EL5.6EC","","Magnesium","2010-08-10 09:05:00",5524,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11615","EL5.6EC","","Magnesium","2010-09-14 09:15:00",7392,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11616","EL5.6EC","","Magnesium","2010-10-12 09:20:00",5348,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11617","EL5.6EC","","Magnesium","2010-11-09 10:00:00",4484,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11618","EL5.6EC","","Magnesium","2010-12-07 09:45:00",4360,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11619","EL5.6EC","","Magnesium","2011-01-18 09:55:00",10288,"","ug/L","","HIGH CONDUCTIVITY PROBABLY FROM SEWER SPILL ON FOSTER ST (1/14/11).","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11620","EL5.6EC","","Magnesium","2011-02-15 09:05:00",6866,"","ug/L","","PERISTALTIC PUMP USED; DISSOLVED METALS FIELD FILTERED","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11621","EL5.6EC","","Magnesium","2011-03-15 11:25:00",6040,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11622","EL5.6EC","","Magnesium","2011-04-12 09:25:00",5026,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11623","EL5.6EC","","Magnesium","2011-05-11 11:10:00",4812,"","ug/L","","FLOW SEV: 3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11624","EL5.6EC","","Magnesium","2011-06-07 09:55:00",7204,"","ug/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11625","EL5.6EC","","Magnesium","2011-07-12 10:15:00",4734,"","ug/L","","FLOW SEV:3","No","Partly Cloudy",NA,"G","No","SDWRF","Ambient"
"11626","EL5.6EC","","Magnesium","2011-08-16 09:35:00",3870,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11627","EL5.6EC","","Magnesium","2011-09-13 09:35:00",5054,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11628","EL5.6EC","","Magnesium","2011-10-11 09:50:00",5902,"","ug/L","","WQ invest. Extremely turbid water","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11629","EL5.6EC","","Magnesium","2011-11-09 11:30:00",4158,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11630","EL5.6EC","","Magnesium","2011-12-06 09:45:00",6090,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11631","EL7.1SEC","","Magnesium","2009-01-06 10:25:00",1670,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11632","EL7.1SEC","","Magnesium","2009-02-10 10:25:00",10176,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11633","EL7.1SEC","","Magnesium","2009-03-17 09:57:00",4552,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11634","EL7.1SEC","","Magnesium","2009-04-14 09:20:00",9426,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11635","EL7.1SEC","","Magnesium","2009-05-12 09:50:00",5648,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11636","EL7.1SEC","","Magnesium","2009-06-10 09:20:00",3744,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11637","EL7.1SEC","","Magnesium","2009-07-14 09:35:00",2254,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11638","EL7.1SEC","","Magnesium","2009-08-11 09:10:00",4922,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11639","EL7.1SEC","","Magnesium","2009-09-15 10:20:00",5614,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11640","EL7.1SEC","","Magnesium","2009-10-13 09:15:00",2582,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11641","EL7.1SEC","","Magnesium","2009-11-10 09:55:00",9310,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11642","EL7.1SEC","","Magnesium","2009-12-01 09:45:00",4514,"","ug/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11643","EL7.1SEC","","Magnesium","2010-01-12 09:30:00",11930,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11644","EL7.1SEC","","Magnesium","2010-02-16 09:40:00",6150,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11645","EL7.1SEC","","Magnesium","2010-03-09 09:50:00",11162,"","ug/L","","BOD5 overdepleted","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11646","EL7.1SEC","","Magnesium","2010-04-13 09:25:00",9884,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11647","EL7.1SEC","","Magnesium","2010-05-04 09:50:00",7970,"","ug/L","","Sewer spill u/s on 5/3/10, AS-01

AS-01","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"11648","EL7.1SEC","","Magnesium","2010-05-04 09:50:00",7970,"","ug/L","","Sewer spill u/s on 5/3/10, AS-01

AS-01","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11649","EL7.1SEC","","Magnesium","2010-06-15 10:15:00",3884,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11650","EL7.1SEC","","Magnesium","2010-07-13 09:25:00",1790,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11651","EL7.1SEC","","Magnesium","2010-08-10 09:25:00",4912,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11652","EL7.1SEC","","Magnesium","2010-09-14 09:30:00",9020,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11653","EL7.1SEC","","Magnesium","2010-10-12 09:35:00",7260,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11654","EL7.1SEC","","Magnesium","2010-11-09 10:20:00",6742,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11655","EL7.1SEC","","Magnesium","2010-12-07 10:00:00",4508,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11656","EL8.1GC","","Magnesium","2009-01-06 09:50:00",2922,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11657","EL8.1GC","","Magnesium","2009-02-10 10:20:00",8912,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11658","EL8.1GC","","Magnesium","2009-03-17 09:50:00",5074,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11659","EL8.1GC","","Magnesium","2009-04-14 09:25:00",9189,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11660","EL8.1GC","","Magnesium","2009-05-12 10:00:00",3052,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11661","EL8.1GC","","Magnesium","2009-06-10 08:45:00",4462,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11662","EL8.1GC","","Magnesium","2009-07-14 09:25:00",2854,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11663","EL8.1GC","","Magnesium","2009-08-11 09:15:00",4880,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11664","EL8.1GC","","Magnesium","2009-09-15 10:30:00",4502,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11665","EL8.1GC","","Magnesium","2009-10-13 09:14:00",1608,"","ug/L","","Lab error for Total Ammonia","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11666","EL8.1GC","","Magnesium","2009-11-10 09:35:00",6702,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11667","EL8.1GC","","Magnesium","2009-12-01 09:51:00",3913,"","ug/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11668","EL8.1GC","","Magnesium","2010-01-12 09:35:00",7352,"","ug/L","","pH pen malfunctioned when original data was collected, so corrected pH was taken at 1325.","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11669","EL8.1GC","","Magnesium","2010-02-16 09:25:00",6180,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11670","EL8.1GC","","Magnesium","2010-03-09 09:50:00",8362,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11671","EL8.1GC","","Magnesium","2010-04-13 09:26:00",10972,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11672","EL8.1GC","","Magnesium","2010-05-04 09:40:00",9872,"","ug/L","","AS-02","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"11673","EL8.1GC","","Magnesium","2010-05-04 09:40:00",9872,"","ug/L","","AS-02","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11674","EL8.1GC","","Magnesium","2010-06-15 09:45:00",5125,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11675","EL8.1GC","","Magnesium","2010-07-13 09:45:00",2698,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11676","EL8.1GC","","Magnesium","2010-08-10 09:10:00",5264,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11677","EL8.1GC","","Magnesium","2010-09-14 09:20:00",5384,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11678","EL8.1GC","","Magnesium","2010-10-12 09:50:00",5724,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11679","EL8.1GC","","Magnesium","2010-11-09 10:17:00",3600,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11680","EL8.1GC","","Magnesium","2010-12-07 09:45:00",4638,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11681","EL8.1GC","","Magnesium","2011-01-19 09:55:00",4276,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11682","EL8.1GC","","Magnesium","2011-02-16 09:40:00",8882,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11683","EL8.1GC","","Magnesium","2011-03-16 10:40:00",2922,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11684","EL8.1GC","","Magnesium","2011-04-13 10:15:00",8570,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11685","EL8.1GC","","Magnesium","2011-05-12 10:00:00",5592,"","ug/L","","FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11686","EL8.1GC","","Magnesium","2011-06-08 10:15:00",8044,"","ug/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11687","EL8.1GC","","Magnesium","2011-07-13 10:10:00",7417,"","ug/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11688","EL8.1GC","","Magnesium","2011-08-17 10:25:00",4384,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11689","EL8.1GC","","Magnesium","2011-09-14 10:40:00",6235,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11690","EL8.1GC","","Magnesium","2011-10-12 10:30:00",3473,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11691","EL8.1GC","","Magnesium","2011-11-10 10:15:00",4570,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11692","EL8.1GC","","Magnesium","2011-12-07 09:13:00",10419,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11693","EL8.5SEC","","Magnesium","2011-01-18 11:45:00",10582,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11694","EL8.5SEC","","Magnesium","2011-02-15 09:30:00",4484,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11695","EL8.5SEC","","Magnesium","2011-03-15 09:35:00",3328,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11696","EL8.5SEC","","Magnesium","2011-04-12 09:45:00",6562,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11697","EL8.5SEC","","Magnesium","2011-05-11 09:20:00",2782,"","ug/L","","FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11698","EL8.5SEC","","Magnesium","2011-06-07 11:15:00",4872,"","ug/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11699","EL8.5SEC","","Magnesium","2011-07-12 11:35:00",5578,"","ug/L","","LOW SEV:3","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11700","EL8.5SEC","","Magnesium","2011-08-16 10:45:00",3970,"","ug/L","","WQ INVEST: 11WQ181","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11701","EL8.5SEC","","Magnesium","2011-09-13 10:45:00",4634,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11702","EL8.5SEC","","Magnesium","2011-10-11 10:55:00",4362,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11703","EL8.5SEC","","Magnesium","2011-12-06 11:00:00",5492,"","ug/L","","","","",NA,"","","","Ambient&10-013"
"11704","EL8.6SECUT","","Magnesium","2009-01-06 09:15:00",1220,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11705","EL8.6SECUT","","Magnesium","2009-02-10 09:40:00",12816,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11706","EL8.6SECUT","","Magnesium","2009-03-17 09:05:00",7612,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11707","EL8.6SECUT","","Magnesium","2009-04-14 08:20:00",12144,"","ug/L","","LARGE AMOUNT OF FOAM AT SAMPLING LOCATION. MBAS >3","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11708","EL8.6SECUT","","Magnesium","2009-05-12 09:05:00",9074,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11709","EL8.6SECUT","","Magnesium","2009-06-10 08:05:00",5238,"","ug/L","","D.O. meter was not working had to go back to lab and get another-0840","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11710","EL8.6SECUT","","Magnesium","2009-07-14 08:40:00",7777,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11711","EL8.6SECUT","","Magnesium","2009-08-11 08:20:00",7896,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11712","EL8.6SECUT","","Magnesium","2009-09-15 09:25:00",12068,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11713","EL8.6SECUT","","Magnesium","2009-10-13 08:30:00",6738,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11714","EL8.6SECUT","","Magnesium","2009-11-10 08:55:00",13508,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11715","EL8.6SECUT","","Magnesium","2009-12-01 08:55:00",9469,"","ug/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11716","EL8.6SECUT","","Magnesium","2010-01-12 08:45:00",15830,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11717","EL8.6SECUT","","Magnesium","2010-02-16 09:00:00",14172,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11718","EL8.6SECUT","","Magnesium","2010-03-09 10:35:00",15930,"","ug/L","","Algae abundant. Thick, brown foam on surface of H2O d/s of rock vein.","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11719","EL8.6SECUT","","Magnesium","2010-04-13 08:30:00",16800,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11720","EL8.6SECUT","","Magnesium","2010-05-04 08:55:00",11725,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11721","EL8.6SECUT","","Magnesium","2010-06-15 09:05:00",12740,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11722","EL8.6SECUT","","Magnesium","2010-07-13 08:45:00",7890,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11723","EL8.6SECUT","","Magnesium","2010-08-10 08:20:00",10910,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11724","EL8.6SECUT","","Magnesium","2010-09-14 08:40:00",11576,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11725","EL8.6SECUT","","Magnesium","2010-10-12 08:50:00",15204,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11726","EL8.6SECUT","","Magnesium","2010-11-09 09:20:00",13042,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11727","EL8.6SECUT","","Magnesium","2010-12-07 09:10:00",11688,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11728","EL8.6SECUT","","Magnesium","2011-01-18 09:30:00",9792,"","ug/L","","SEWER SPILL ON FORSTER ST. 1/14/11. SEWAGE FLOC STILL ON STREAMBED.","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11729","EL8.6SECUT","","Magnesium","2011-02-15 09:15:00",14851,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11730","EL8.6SECUT","","Magnesium","2011-03-15 09:15:00",3808,"","ug/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11731","EL8.6SECUT","","Magnesium","2011-04-12 09:15:00",11425,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11732","EL8.6SECUT","","Magnesium","2011-05-11 08:35:00",8655,"","ug/L","","FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11733","EL8.6SECUT","","Magnesium","2011-06-07 09:15:00",11975,"","ug/L","","FLOW SEV: 3, BOD5 overdepleted

G7:  Overdepletion FLOW SEV: 3

G7:  Overdepletion","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11734","EL8.6SECUT","","Magnesium","2011-07-12 09:10:00",6955,"","ug/L","","FLOW SEV:3","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11735","EL8.6SECUT","","Magnesium","2011-08-16 08:20:00",7440,"","ug/L","","SEE 11WQ179 FOR ADDITIONAL INFORMATION","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11736","EL8.6SECUT","","Magnesium","2011-09-13 08:50:00",11805,"","ug/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"11737","EL8.6SECUT","","Magnesium","2011-10-11 09:05:00",4450,"","ug/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"11738","EL8.6SECUT","","Magnesium","2011-11-09 09:15:00",13150,"","ug/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
