"","Station Name","Filtered","Parameter","Date/Time","Value","QA Code","Unit","QAQC Sample","Comments","Rain in Last 24 Hours","Sky Condition","Flow Severity","Comp  Code","Thalweg","Lab","Project"
"1314","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2009-12-01 09:51:00",1,"","mg/L",NA,"","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1315","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-02-16 09:25:00",0.7,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1316","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-03-09 09:50:00",0.6,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1317","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-04-13 09:26:00",1.1,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1318","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-05-04 09:40:00",0.87,"","mg/L",NA,"AS-02","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1319","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-05-04 09:40:00",0.87,"","mg/L",NA,"AS-02","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"1320","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-07-13 09:45:00",0.3,"","mg/L",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1321","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-08-10 09:10:00",0.5,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1322","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-09-14 09:20:00",0.5,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1323","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-10-12 09:50:00",0.3,"U","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1324","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-11-09 10:17:00",0.3,"U","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1325","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2010-12-07 09:45:00",0.3,"U","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1326","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-01-19 09:55:00",2.5,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1327","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-02-16 09:40:00",0.3,"U","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1328","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-03-16 10:40:00",0.7,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1329","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-04-13 10:15:00",0.3,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1330","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-05-12 10:00:00",0.8,"","mg/L",NA,"FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1331","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-06-08 10:15:00",0.5,"","mg/L",NA,"FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1332","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-07-13 10:10:00",0.6,"U","mg/L",NA,"FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1333","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-08-17 10:25:00",0.3,"U","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1334","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-09-14 10:40:00",0.4,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1335","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-10-12 10:30:00",1,"","mg/L",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1336","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2011-11-10 10:15:00",0.4,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1337","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-01-18 11:45:00",1.6,"","mg/L",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1338","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-02-15 09:30:00",0.3,"U","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1339","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-03-15 09:35:00",0.5,"","mg/L",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1340","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-04-12 09:45:00",1.1,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1341","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-05-11 09:20:00",0.9,"","mg/L",NA,"FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1342","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-06-07 11:15:00",0.3,"U","mg/L",NA,"FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1343","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-07-12 11:35:00",0.9,"","mg/L",NA,"LOW SEV:3","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1344","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-08-16 10:45:00",0.3,"U","mg/L",NA,"WQ INVEST: 11WQ181","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1345","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-09-13 10:45:00",0.3,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1346","EL8.5SEC",NA,"Total Kjeldahl Nitrogen","2011-10-11 10:55:00",0.4,"","mg/L",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1347","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-01-18 09:30:00",1.4,"","mg/L",NA,"SEWER SPILL ON FORSTER ST. 1/14/11. SEWAGE FLOC STILL ON STREAMBED.","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1348","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-02-15 09:15:00",0.7,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1349","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-03-15 09:15:00",0.7,"","mg/L",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1350","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-04-12 09:15:00",1,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1351","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-05-11 08:35:00",0.7,"","mg/L",NA,"FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1352","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-06-07 09:15:00",2.4,"","mg/L",NA,"FLOW SEV: 3, BOD5 overdepleted

G7:  Overdepletion FLOW SEV: 3

G7:  Overdepletion","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1353","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-07-12 09:10:00",1.4,"","mg/L",NA,"FLOW SEV:3","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1354","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-08-16 08:20:00",1.8,"","mg/L",NA,"SEE 11WQ179 FOR ADDITIONAL INFORMATION","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1355","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-09-13 08:50:00",0.8,"","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1356","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-10-11 09:05:00",3.6,"","mg/L",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1357","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2011-11-09 09:15:00",0.8,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1358","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2012-01-25 08:55:00",0.9,"","mg/L",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1359","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2012-02-21 08:45:00",0.7,"","mg/L",NA,"","Yes","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1360","EL8.6SECUT",NA,"Total Kjeldahl Nitrogen","2012-03-20 09:25:00",1,"","mg/L",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1361","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-01-20 09:28:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1362","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-02-10 09:20:00",0.6,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1363","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-03-16 09:29:00",0.8,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1364","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-04-27 09:15:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1365","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-05-25 08:52:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1366","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-06-15 09:39:00",0.6,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1367","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-07-13 09:35:00",0.6,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1368","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-08-17 08:45:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1369","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-09-14 08:50:00",0.5,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1370","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-10-12 09:00:00",0.5,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1371","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-11-09 09:14:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1372","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2004-12-07 09:11:00",0.6,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1373","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-01-10 09:08:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1374","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-02-22 09:15:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1375","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-03-08 08:45:00",0.6,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1376","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-04-12 09:00:00",0.7,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1377","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-05-17 09:09:00",0.5,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1378","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-06-14 08:55:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1379","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-07-12 08:45:00",1.2,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1380","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-08-16 09:18:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1381","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-09-13 08:45:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1382","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-10-11 09:55:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1383","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-11-08 09:00:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1384","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2005-12-06 09:05:00",1,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1385","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-01-10 08:40:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1386","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-02-07 09:10:00",0.6,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1387","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-03-14 09:25:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1388","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-04-04 09:47:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1389","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-05-16 09:05:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1390","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-06-13 09:26:00",2,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1391","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-07-18 09:50:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1392","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-08-08 09:35:00",0.6,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1393","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-09-12 09:00:00",0.5,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1394","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-10-10 09:53:00",0.6,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1395","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-11-07 09:15:00",0.5,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1396","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2006-12-06 09:18:00",0.5,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1397","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-01-09 09:40:00",0.6,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1398","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-03-20 09:55:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1399","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-05-15 09:10:00",1.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1400","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-06-26 09:55:00",0.5,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1401","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-07-10 09:00:00",0.8,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1402","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-08-07 09:15:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1403","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-09-26 08:40:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1404","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-10-16 09:55:00",0.6,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1405","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-11-06 09:40:00",0.6,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1406","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2007-12-05 09:25:00",0.6,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1407","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-01-15 09:38:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1408","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-02-12 10:10:00",0.5,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1409","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-03-13 09:22:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1410","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-04-08 09:45:00",0.3,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1411","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-05-06 08:55:00",0.8,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1412","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-06-10 09:12:00",1.2,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1413","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-07-17 08:50:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1414","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-08-12 08:59:00",1.1,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1415","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-09-09 08:55:00",0.8,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1416","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-10-07 08:55:00",0.5,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1417","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-11-12 08:40:00",0.4,"","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1418","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2008-12-04 08:30:00",0.3,"U","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1419","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2011-12-06 10:07:00",0.9,"","mg/L",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"1420","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-04-17 09:35:00",1,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1421","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-05-22 09:30:00",0.9,"","mg/L",NA,"","No","Partly Cloudy",NA,"G","No","SDWRF","Ambient"
"1422","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-06-19 09:35:00",1,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1423","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-07-17 08:55:00",1.2,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1424","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-08-21 09:10:00",1.1,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1425","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-09-25 09:15:00",0.9,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1426","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-10-23 09:20:00",0.7,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1427","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-11-13 10:00:00",0.83,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1428","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2012-12-11 09:55:00",0.81,"","mg/L",NA,"","No","Cloudy",3,"G","Yes","SDWRF","Ambient"
"1429","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-01-15 10:20:00",0.92,"","mg/L",NA,"","Yes","Cloudy",3,"G","Yes","SDWRF","Ambient"
"1430","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-02-12 10:04:00",1.03,"","mg/L",NA,"","Yes","Cloudy",3,"G","Yes","SDWRF","Ambient"
"1431","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-03-12 09:40:00",0.82,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1432","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-04-16 09:25:00",0.75,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1433","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-05-08 09:25:00",1,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1434","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-06-11 09:24:00",1.05,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1435","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-07-16 09:40:00",1.26,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1436","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-08-06 09:48:00",0.97,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1437","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-09-10 10:02:00",0.88,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1438","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-10-15 10:05:00",0.66,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1439","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-11-12 10:30:00",0.89,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1440","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2013-12-03 09:48:00",0.86,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1441","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-01-14 08:09:00",1.05,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1442","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-02-11 09:08:00",0.9,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1443","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-03-11 08:28:00",0.61,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1444","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-04-15 08:37:00",1.71,"","mg/L",NA,"","Yes","Overcast",4,"G","No","SDWRF","Ambient"
"1445","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-05-13 10:35:00",0.93,"","mg/L",NA,"Direct Dip and Pump","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1446","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-06-17 08:40:00",0.74,"","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1447","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-07-08 08:40:00",0.94,"","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1448","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-08-12 09:11:00",0.42,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1449","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-09-09 09:40:00",0.57,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1450","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-10-14 08:45:00",0.64,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1451","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-11-11 08:46:00",0.74,"","mg/L",NA,"","No","Overcast",2,"G","Yes","SDWRF","Ambient"
"1452","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2014-12-03 09:08:00",0.8,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1453","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-01-13 10:25:00",0.96,"","mg/L",NA,"","Yes","Overcast",4,"G","Yes","SDWRF","Ambient"
"1454","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-02-10 08:55:00",1.36,"","mg/L",NA,"","Yes","Overcast",4,"G","No","SDWRF","Ambient"
"1455","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-03-10 08:25:00",1.08,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1456","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-04-14 08:30:00",0.93,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1457","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-05-12 10:13:00",0.67,"","mg/L",NA,"Duplicate Site Duplicate","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1458","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-05-12 10:13:00",0.74,"","mg/L",NA,"Duplicate Site Duplicate","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1459","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-06-09 10:00:00",1.4,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1460","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-07-14 08:40:00",0.94,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1461","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-08-11 09:15:00",1.09,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1462","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-09-15 10:00:00",0.83,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1463","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-10-13 10:09:00",0.81,"","mg/L",NA,"","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1464","EL1.9EC",NA,"Total Kjeldahl Nitrogen","2015-11-10 10:20:00",1.1,"","mg/L",NA,"","Yes","Overcast",4,"G","Yes","SDWRF","Ambient"
